,country,most_important_feature,feature_value,# functioning,# not functioning,percentage_broken
11674,India,lat_deg,23.0158,2.0,,
11675,India,lat_deg,23.0159,2.0,,
11676,India,lat_deg,23.0161,2.0,,
11677,India,lat_deg,23.0162,1.0,,
11678,India,lat_deg,23.0163,1.0,,
11679,India,lat_deg,23.0164,1.0,,
11680,India,lat_deg,23.0165,2.0,,
11681,India,lat_deg,23.0167,2.0,,
11682,India,lat_deg,23.0168,1.0,,
11683,India,lat_deg,23.017,1.0,,
11684,India,lat_deg,23.0171,2.0,,
11685,India,lat_deg,23.0173,4.0,,
11686,India,lat_deg,23.0174,2.0,,
11687,India,lat_deg,23.0175,2.0,,
11688,India,lat_deg,23.0177,4.0,,
11689,India,lat_deg,23.0178,2.0,,
11690,India,lat_deg,23.0181,3.0,,
11691,India,lat_deg,23.0182,5.0,,
11692,India,lat_deg,23.0183,7.0,,
11693,India,lat_deg,23.0184,3.0,,
11694,India,lat_deg,23.0185,2.0,,
11695,India,lat_deg,23.0188,1.0,,
11696,India,lat_deg,23.0189,3.0,,
11697,India,lat_deg,23.0191,1.0,,
11698,India,lat_deg,23.0192,1.0,,
11699,India,lat_deg,23.0198,1.0,,
11700,India,lat_deg,23.0202,1.0,,
11701,India,lat_deg,26.3359,1.0,,
11702,India,lat_deg,26.3372,1.0,,
11703,India,lat_deg,26.339000000000002,1.0,,
11704,India,lat_deg,26.3404,1.0,,
11705,India,lat_deg,26.3409,1.0,,
11706,India,lat_deg,26.3413,1.0,,
11707,India,lat_deg,26.3414,1.0,,
11708,India,lat_deg,26.3416,1.0,,
11709,India,lat_deg,26.3417,1.0,,
11710,India,lat_deg,26.3418,1.0,,
11711,India,lat_deg,26.3422,1.0,,
11712,India,lat_deg,26.3423,1.0,,
11713,India,lat_deg,26.3425,1.0,,
11714,India,lat_deg,26.3426,2.0,,
11715,India,lat_deg,26.3427,1.0,,
11716,India,lat_deg,26.3429,1.0,,
11717,India,lat_deg,26.3433,1.0,,
11718,India,lat_deg,26.3441,2.0,,
11719,India,lat_deg,26.3442,1.0,,
11720,India,lat_deg,26.3444,1.0,,
11721,India,lat_deg,26.3445,1.0,,
11722,India,lat_deg,26.3446,2.0,,
11723,India,lat_deg,26.3449,1.0,,
11724,India,lat_deg,26.3451,1.0,,
11725,India,lat_deg,26.3455,1.0,,
11726,India,lat_deg,26.3457,2.0,,
11727,India,lat_deg,26.346,1.0,,
11728,India,lat_deg,26.3464,1.0,,
11729,India,lat_deg,26.3466,1.0,,
11730,India,lat_deg,26.3469,1.0,,
11731,India,lat_deg,26.346999999999998,3.0,,
11732,India,lat_deg,26.3471,3.0,,
11733,India,lat_deg,26.3473,1.0,,
11734,India,lat_deg,26.3477,1.0,,
11735,India,lat_deg,26.3478,1.0,,
11736,India,lat_deg,26.3481,1.0,,
11737,India,lat_deg,26.3493,1.0,,
11738,India,lat_deg,26.3496,1.0,,
11739,India,lat_deg,26.3501,1.0,,
11740,India,lat_deg,26.3508,1.0,,
11741,India,lat_deg,26.3509,1.0,,
11742,India,lat_deg,26.3511,1.0,,
11743,India,lat_deg,26.3513,1.0,,
11744,India,lat_deg,26.3516,2.0,,
11745,India,lat_deg,26.3517,2.0,,
11746,India,lat_deg,26.3519,2.0,,
11747,India,lat_deg,26.3523,1.0,,
11748,India,lat_deg,26.3524,2.0,,
11749,India,lat_deg,26.3525,1.0,,
11750,India,lat_deg,26.3526,2.0,,
11751,India,lat_deg,26.3529,2.0,,
11752,India,lat_deg,26.353,1.0,,
11753,India,lat_deg,26.3539,1.0,,
11754,India,lat_deg,26.3564,1.0,,
11755,India,lat_deg,26.3566,1.0,,
11756,India,lat_deg,26.3567,1.0,,
11757,India,lat_deg,26.3577,1.0,,
11758,India,lat_deg,26.3578,1.0,,
11759,India,lat_deg,26.3587,1.0,,
11760,India,lat_deg,26.3592,1.0,,
11761,India,lat_deg,26.3593,1.0,,
11762,India,lat_deg,26.3595,1.0,,
11763,India,lat_deg,26.3597,1.0,,
11764,India,lat_deg,26.3598,1.0,,
11765,India,lat_deg,26.36,1.0,,
11766,India,lat_deg,26.3601,1.0,,
11767,India,lat_deg,26.3604,1.0,,
11768,India,lat_deg,26.3606,1.0,,
11769,India,lat_deg,26.3607,1.0,,
11770,India,lat_deg,26.361,1.0,,
11771,India,lat_deg,26.3611,1.0,,
11772,India,lat_deg,26.3612,2.0,,
11773,India,lat_deg,26.3613,1.0,,
11774,India,lat_deg,26.3615,1.0,,
11775,India,lat_deg,26.3624,1.0,,
11776,India,lat_deg,26.3625,1.0,,
11777,India,lat_deg,26.3626,2.0,,
11778,India,lat_deg,26.3639,1.0,,
11779,India,lat_deg,26.3643,1.0,,
11780,India,lat_deg,26.3644,1.0,,
11781,India,lat_deg,26.3645,1.0,,
11782,India,lat_deg,26.3649,2.0,,
11783,India,lat_deg,26.365,1.0,,
11784,India,lat_deg,26.3661,1.0,,
11785,India,lat_deg,26.3663,1.0,,
11786,India,lat_deg,26.366999999999997,1.0,,
11787,India,lat_deg,26.3674,1.0,,
11788,India,lat_deg,26.3677,1.0,,
11789,India,lat_deg,26.3681,1.0,,
11790,India,lat_deg,26.3682,1.0,,
11791,India,lat_deg,26.3685,1.0,,
11792,India,lat_deg,26.3694,1.0,,
11793,India,lat_deg,26.3702,1.0,,
11794,India,lat_deg,26.3706,1.0,,
11795,India,lat_deg,26.3711,1.0,,
11796,India,lat_deg,26.3727,1.0,,
11797,India,lat_deg,26.3729,2.0,,
11798,India,lat_deg,26.373,1.0,,
11799,India,lat_deg,26.3735,1.0,,
11800,India,lat_deg,26.3739,2.0,,
11801,India,lat_deg,26.3741,1.0,,
11802,India,lat_deg,26.3742,1.0,,
11803,India,lat_deg,26.3743,1.0,,
11804,India,lat_deg,26.3745,2.0,,
11805,India,lat_deg,26.3748,1.0,,
11806,India,lat_deg,26.3752,1.0,,
11807,India,lat_deg,26.3757,1.0,,
11808,India,lat_deg,26.3758,1.0,,
11809,India,lat_deg,26.3761,1.0,,
11810,India,lat_deg,26.3767,1.0,,
11811,India,lat_deg,26.3769,1.0,,
11812,India,lat_deg,26.3772,1.0,,
11813,India,lat_deg,26.3779,1.0,,
11814,India,lat_deg,26.3782,1.0,,
11815,India,lat_deg,26.3786,1.0,,
11816,India,lat_deg,26.3829,1.0,,
11817,India,lat_deg,26.3835,1.0,,
11818,India,lat_deg,26.3839,1.0,,
11819,India,lat_deg,26.3845,1.0,,
11820,India,lat_deg,26.3847,1.0,,
11821,India,lat_deg,26.3848,1.0,,
11822,India,lat_deg,26.3863,2.0,,
11823,India,lat_deg,26.3875,1.0,,
11824,India,lat_deg,26.3891,1.0,,
11825,India,lat_deg,26.3892,2.0,,
11826,India,lat_deg,26.3893,1.0,,
11827,India,lat_deg,26.3894,1.0,,
11828,India,lat_deg,26.3896,1.0,,
11829,India,lat_deg,26.3908,1.0,,
11830,India,lat_deg,26.3913,1.0,,
11831,India,lat_deg,26.3917,2.0,,
11832,India,lat_deg,26.3922,1.0,,
11833,India,lat_deg,26.3925,1.0,,
11834,India,lat_deg,26.3928,1.0,,
11835,India,lat_deg,26.3931,2.0,,
11836,India,lat_deg,26.3943,1.0,,
11837,India,lat_deg,26.3952,1.0,,
11838,India,lat_deg,26.3955,1.0,,
11839,India,lat_deg,26.3956,1.0,,
11840,India,lat_deg,26.3962,1.0,,
11841,India,lat_deg,26.3964,1.0,,
11842,India,lat_deg,26.3968,1.0,,
11843,India,lat_deg,26.3971,1.0,,
11844,India,lat_deg,26.3972,1.0,,
11845,India,lat_deg,26.3976,1.0,,
11846,India,lat_deg,26.3978,1.0,,
11847,India,lat_deg,26.3985,1.0,,
11848,India,lat_deg,26.399,1.0,,
11849,India,lat_deg,26.3992,1.0,,
11850,India,lat_deg,26.3994,2.0,,
11851,India,lat_deg,26.3996,1.0,,
11852,India,lat_deg,26.3998,1.0,,
11853,India,lat_deg,26.3999,2.0,,
11854,India,lat_deg,26.4,1.0,,
11855,India,lat_deg,26.4003,1.0,,
11856,India,lat_deg,26.4007,1.0,,
11857,India,lat_deg,26.4009,1.0,,
11858,India,lat_deg,26.401,1.0,,
11859,India,lat_deg,26.4011,1.0,,
11860,India,lat_deg,26.4012,1.0,,
11861,India,lat_deg,26.4013,1.0,,
11862,India,lat_deg,26.4015,1.0,,
11863,India,lat_deg,26.4019,2.0,,
11864,India,lat_deg,26.401999999999997,1.0,,
11865,India,lat_deg,26.4021,1.0,,
11866,India,lat_deg,26.4023,1.0,,
11867,India,lat_deg,26.4024,2.0,,
11868,India,lat_deg,26.4025,1.0,,
11869,India,lat_deg,26.4026,1.0,,
11870,India,lat_deg,26.4028,1.0,,
11871,India,lat_deg,26.4031,1.0,,
11872,India,lat_deg,26.4034,1.0,,
11873,India,lat_deg,26.4036,1.0,,
11874,India,lat_deg,26.4037,1.0,,
11875,India,lat_deg,26.404,1.0,,
11876,India,lat_deg,26.4041,1.0,,
11877,India,lat_deg,26.4044,1.0,,
11878,India,lat_deg,26.4047,1.0,,
11879,India,lat_deg,26.4048,2.0,,
11880,India,lat_deg,26.405,1.0,,
11881,India,lat_deg,26.4051,1.0,,
11882,India,lat_deg,26.4052,2.0,,
11883,India,lat_deg,26.4053,2.0,,
11884,India,lat_deg,26.4054,1.0,,
11885,India,lat_deg,26.4057,2.0,,
11886,India,lat_deg,26.4058,1.0,,
11887,India,lat_deg,26.4061,1.0,,
11888,India,lat_deg,26.4063,2.0,,
11889,India,lat_deg,26.4065,1.0,,
11890,India,lat_deg,26.4066,3.0,,
11891,India,lat_deg,26.4067,1.0,,
11892,India,lat_deg,26.4068,1.0,,
11893,India,lat_deg,26.4071,1.0,,
11894,India,lat_deg,26.4073,2.0,,
11895,India,lat_deg,26.4081,2.0,,
11896,India,lat_deg,26.4084,1.0,,
11897,India,lat_deg,26.4093,2.0,,
11898,India,lat_deg,26.4095,3.0,,
11899,India,lat_deg,26.4096,1.0,,
11900,India,lat_deg,26.4097,2.0,,
11901,India,lat_deg,26.4099,1.0,,
11902,India,lat_deg,26.4117,1.0,,
11903,India,lat_deg,26.4126,1.0,,
11904,India,lat_deg,26.4135,1.0,,
11905,India,lat_deg,26.4137,1.0,,
11906,India,lat_deg,26.414,1.0,,
11907,India,lat_deg,26.4142,2.0,,
11908,India,lat_deg,26.4146,1.0,,
11909,India,lat_deg,26.4147,1.0,,
11910,India,lat_deg,26.4152,1.0,,
11911,India,lat_deg,26.4153,2.0,,
11912,India,lat_deg,26.4155,1.0,,
11913,India,lat_deg,26.4156,1.0,,
11914,India,lat_deg,26.4157,1.0,,
11915,India,lat_deg,26.4164,2.0,,
11916,India,lat_deg,26.4176,1.0,,
11917,India,lat_deg,26.4186,1.0,,
11918,India,lat_deg,26.4189,2.0,,
11919,India,lat_deg,26.419,1.0,,
11920,India,lat_deg,26.4191,1.0,,
11921,India,lat_deg,26.4192,1.0,,
11922,India,lat_deg,26.4195,2.0,,
11923,India,lat_deg,26.4196,1.0,,
11924,India,lat_deg,26.4203,2.0,,
11925,India,lat_deg,26.4204,1.0,,
11926,India,lat_deg,26.4205,1.0,,
11927,India,lat_deg,26.4209,1.0,,
11928,India,lat_deg,26.4213,1.0,,
11929,India,lat_deg,26.4214,1.0,,
11930,India,lat_deg,26.4215,2.0,,
11931,India,lat_deg,26.4219,1.0,,
11932,India,lat_deg,26.421999999999997,1.0,,
11933,India,lat_deg,26.4221,1.0,,
11934,India,lat_deg,26.4222,3.0,,
11935,India,lat_deg,26.4223,1.0,,
11936,India,lat_deg,26.4226,1.0,,
11937,India,lat_deg,26.4228,1.0,,
11938,India,lat_deg,26.4229,2.0,,
11939,India,lat_deg,26.4231,1.0,,
11940,India,lat_deg,26.4232,1.0,,
11941,India,lat_deg,26.4233,1.0,,
11942,India,lat_deg,26.4234,1.0,,
11943,India,lat_deg,26.4239,1.0,,
11944,India,lat_deg,26.4242,1.0,,
11945,India,lat_deg,26.4243,2.0,,
11946,India,lat_deg,26.4245,1.0,,
11947,India,lat_deg,26.4248,2.0,,
11948,India,lat_deg,26.425,2.0,,
11949,India,lat_deg,26.4253,1.0,,
11950,India,lat_deg,26.4255,1.0,,
11951,India,lat_deg,26.4272,1.0,,
11952,India,lat_deg,26.4273,1.0,,
11953,India,lat_deg,26.4276,2.0,,
11954,India,lat_deg,26.428,2.0,,
11955,India,lat_deg,26.4282,2.0,,
11956,India,lat_deg,26.4285,2.0,,
11957,India,lat_deg,26.4287,1.0,,
11958,India,lat_deg,26.4288,1.0,,
11959,India,lat_deg,26.4293,1.0,,
11960,India,lat_deg,26.4295,2.0,,
11961,India,lat_deg,26.4303,1.0,,
11962,India,lat_deg,26.4304,1.0,,
11963,India,lat_deg,26.4307,1.0,,
11964,India,lat_deg,26.4309,1.0,,
11965,India,lat_deg,26.4312,1.0,,
11966,India,lat_deg,26.4315,1.0,,
11967,India,lat_deg,26.4318,2.0,,
11968,India,lat_deg,26.4319,1.0,,
11969,India,lat_deg,26.432,1.0,,
11970,India,lat_deg,26.4325,1.0,,
11971,India,lat_deg,26.433000000000003,1.0,,
11972,India,lat_deg,26.4331,1.0,,
11973,India,lat_deg,26.4332,1.0,,
11974,India,lat_deg,26.4337,1.0,,
11975,India,lat_deg,26.4338,1.0,,
11976,India,lat_deg,26.4339,1.0,,
11977,India,lat_deg,26.4341,1.0,,
11978,India,lat_deg,26.4342,1.0,,
11979,India,lat_deg,26.4344,1.0,,
11980,India,lat_deg,26.4347,1.0,,
11981,India,lat_deg,26.4355,1.0,,
11982,India,lat_deg,26.4356,1.0,,
11983,India,lat_deg,26.4361,1.0,,
11984,India,lat_deg,26.4362,1.0,,
11985,India,lat_deg,26.4363,1.0,,
11986,India,lat_deg,26.4368,1.0,,
11987,India,lat_deg,26.436999999999998,2.0,,
11988,India,lat_deg,26.4371,1.0,,
11989,India,lat_deg,26.4372,2.0,,
11990,India,lat_deg,26.4373,1.0,,
11991,India,lat_deg,26.4375,3.0,,
11992,India,lat_deg,26.4377,1.0,,
11993,India,lat_deg,26.4389,1.0,,
11994,India,lat_deg,26.4391,1.0,,
11995,India,lat_deg,26.4398,2.0,,
11996,India,lat_deg,26.4399,1.0,,
11997,India,lat_deg,26.44,1.0,,
11998,India,lat_deg,26.4401,1.0,,
11999,India,lat_deg,26.4402,2.0,,
12000,India,lat_deg,26.4403,1.0,,
12001,India,lat_deg,26.4404,1.0,,
12002,India,lat_deg,26.4405,1.0,,
12003,India,lat_deg,26.4406,1.0,,
12004,India,lat_deg,26.441,1.0,,
12005,India,lat_deg,26.4411,1.0,,
12006,India,lat_deg,26.4412,1.0,,
12007,India,lat_deg,26.4413,2.0,,
12008,India,lat_deg,26.4414,2.0,,
12009,India,lat_deg,26.4415,1.0,,
12010,India,lat_deg,26.4417,1.0,,
12011,India,lat_deg,26.4418,1.0,,
12012,India,lat_deg,26.4421,1.0,,
12013,India,lat_deg,26.4422,1.0,,
12014,India,lat_deg,26.4424,1.0,,
12015,India,lat_deg,26.4425,2.0,,
12016,India,lat_deg,26.4426,1.0,,
12017,India,lat_deg,26.4427,2.0,,
12018,India,lat_deg,26.4429,1.0,,
12019,India,lat_deg,26.4431,1.0,,
12020,India,lat_deg,26.4433,1.0,,
12021,India,lat_deg,26.4435,1.0,,
12022,India,lat_deg,26.4441,1.0,,
12023,India,lat_deg,26.4442,1.0,,
12024,India,lat_deg,26.4443,1.0,,
12025,India,lat_deg,26.445,1.0,,
12026,India,lat_deg,26.4451,1.0,,
12027,India,lat_deg,26.4456,2.0,,
12028,India,lat_deg,26.445999999999998,3.0,,
12029,India,lat_deg,26.4467,1.0,,
12030,India,lat_deg,26.4468,1.0,,
12031,India,lat_deg,26.4471,1.0,,
12032,India,lat_deg,26.4473,1.0,,
12033,India,lat_deg,26.4476,1.0,,
12034,India,lat_deg,26.4477,1.0,,
12035,India,lat_deg,26.4478,2.0,,
12036,India,lat_deg,26.448,1.0,,
12037,India,lat_deg,26.4481,1.0,,
12038,India,lat_deg,26.4483,2.0,,
12039,India,lat_deg,26.4484,1.0,,
12040,India,lat_deg,26.4488,2.0,,
12041,India,lat_deg,26.449,1.0,,
12042,India,lat_deg,26.4495,1.0,,
12043,India,lat_deg,26.4497,1.0,,
12044,India,lat_deg,26.4499,1.0,,
12045,India,lat_deg,26.45,2.0,,
12046,India,lat_deg,26.4513,1.0,,
12047,India,lat_deg,26.4514,1.0,,
12048,India,lat_deg,26.4524,1.0,,
12049,India,lat_deg,26.4536,1.0,,
12050,India,lat_deg,26.4537,1.0,,
12051,India,lat_deg,26.454,1.0,,
12052,India,lat_deg,26.4541,1.0,,
12053,India,lat_deg,26.4543,1.0,,
12054,India,lat_deg,26.4544,1.0,,
12055,India,lat_deg,26.4546,2.0,,
12056,India,lat_deg,26.4554,1.0,,
12057,India,lat_deg,26.4555,1.0,,
12058,India,lat_deg,26.4556,1.0,,
12059,India,lat_deg,26.4557,1.0,,
12060,India,lat_deg,26.456,1.0,,
12061,India,lat_deg,26.4562,1.0,,
12062,India,lat_deg,26.4563,1.0,,
12063,India,lat_deg,26.4564,1.0,,
12064,India,lat_deg,26.4565,1.0,,
12065,India,lat_deg,26.4567,1.0,,
12066,India,lat_deg,26.4568,3.0,,
12067,India,lat_deg,26.4575,1.0,,
12068,India,lat_deg,26.4576,1.0,,
12069,India,lat_deg,26.4578,1.0,,
12070,India,lat_deg,26.458000000000002,1.0,,
12071,India,lat_deg,26.4583,1.0,,
12072,India,lat_deg,26.4585,2.0,,
12073,India,lat_deg,26.4586,1.0,,
12074,India,lat_deg,26.4589,1.0,,
12075,India,lat_deg,26.459,1.0,,
12076,India,lat_deg,26.4591,2.0,,
12077,India,lat_deg,26.4595,1.0,,
12078,India,lat_deg,26.4596,1.0,,
12079,India,lat_deg,26.4597,1.0,,
12080,India,lat_deg,26.4599,2.0,,
12081,India,lat_deg,26.46,2.0,,
12082,India,lat_deg,26.4601,1.0,,
12083,India,lat_deg,26.4603,1.0,,
12084,India,lat_deg,26.4605,1.0,,
12085,India,lat_deg,26.4607,2.0,,
12086,India,lat_deg,26.4608,2.0,,
12087,India,lat_deg,26.461,1.0,,
12088,India,lat_deg,26.4614,1.0,,
12089,India,lat_deg,26.4615,1.0,,
12090,India,lat_deg,26.4616,1.0,,
12091,India,lat_deg,26.4617,1.0,,
12092,India,lat_deg,26.4618,1.0,,
12093,India,lat_deg,26.4619,1.0,,
12094,India,lat_deg,26.462,1.0,,
12095,India,lat_deg,26.4625,1.0,,
12096,India,lat_deg,26.4627,2.0,,
12097,India,lat_deg,26.463,1.0,,
12098,India,lat_deg,26.4631,2.0,,
12099,India,lat_deg,26.4633,1.0,,
12100,India,lat_deg,26.4637,2.0,,
12101,India,lat_deg,26.4639,1.0,,
12102,India,lat_deg,26.4642,1.0,,
12103,India,lat_deg,26.4643,1.0,,
12104,India,lat_deg,26.4644,2.0,,
12105,India,lat_deg,26.4645,1.0,,
12106,India,lat_deg,26.4646,2.0,,
12107,India,lat_deg,26.4647,1.0,,
12108,India,lat_deg,26.465,1.0,,
12109,India,lat_deg,26.4651,2.0,,
12110,India,lat_deg,26.4652,1.0,,
12111,India,lat_deg,26.4655,3.0,,
12112,India,lat_deg,26.4656,3.0,,
12113,India,lat_deg,26.4657,1.0,,
12114,India,lat_deg,26.4658,1.0,,
12115,India,lat_deg,26.4659,1.0,,
12116,India,lat_deg,26.4661,1.0,,
12117,India,lat_deg,26.4662,1.0,,
12118,India,lat_deg,26.4665,1.0,,
12119,India,lat_deg,26.4667,2.0,,
12120,India,lat_deg,26.4669,1.0,,
12121,India,lat_deg,26.467,1.0,,
12122,India,lat_deg,26.4671,1.0,,
12123,India,lat_deg,26.4675,2.0,,
12124,India,lat_deg,26.4676,1.0,,
12125,India,lat_deg,26.4677,2.0,,
12126,India,lat_deg,26.4679,1.0,,
12127,India,lat_deg,26.4689,1.0,,
12128,India,lat_deg,26.4692,1.0,,
12129,India,lat_deg,26.4694,1.0,,
12130,India,lat_deg,26.4695,1.0,,
12131,India,lat_deg,26.4696,1.0,,
12132,India,lat_deg,26.47,1.0,,
12133,India,lat_deg,26.4703,2.0,,
12134,India,lat_deg,26.4705,1.0,,
12135,India,lat_deg,26.4706,1.0,,
12136,India,lat_deg,26.4707,1.0,,
12137,India,lat_deg,26.4715,1.0,,
12138,India,lat_deg,26.4716,1.0,,
12139,India,lat_deg,26.47300000000001,1.0,,
12140,India,lat_deg,26.4732,1.0,,
12141,India,lat_deg,26.4734,1.0,,
12142,India,lat_deg,26.4735,1.0,,
12143,India,lat_deg,26.4739,1.0,,
12144,India,lat_deg,26.4741,1.0,,
12145,India,lat_deg,26.4743,2.0,,
12146,India,lat_deg,26.4747,2.0,,
12147,India,lat_deg,26.4748,1.0,,
12148,India,lat_deg,26.4749,2.0,,
12149,India,lat_deg,26.475,1.0,,
12150,India,lat_deg,26.4751,1.0,,
12151,India,lat_deg,26.4753,1.0,,
12152,India,lat_deg,26.4754,2.0,,
12153,India,lat_deg,26.4756,1.0,,
12154,India,lat_deg,26.4757,2.0,,
12155,India,lat_deg,26.4758,1.0,,
12156,India,lat_deg,26.4759,1.0,,
12157,India,lat_deg,26.4761,4.0,,
12158,India,lat_deg,26.4762,2.0,,
12159,India,lat_deg,26.4763,1.0,,
12160,India,lat_deg,26.4766,1.0,,
12161,India,lat_deg,26.4778,1.0,,
12162,India,lat_deg,26.4783,1.0,,
12163,India,lat_deg,26.4784,1.0,,
12164,India,lat_deg,26.4785,2.0,,
12165,India,lat_deg,26.4789,1.0,,
12166,India,lat_deg,26.4792,1.0,,
12167,India,lat_deg,26.4795,3.0,,
12168,India,lat_deg,26.4797,1.0,,
12169,India,lat_deg,26.4798,1.0,,
12170,India,lat_deg,26.4799,2.0,,
12171,India,lat_deg,26.4803,1.0,,
12172,India,lat_deg,26.4804,1.0,,
12173,India,lat_deg,26.4806,1.0,,
12174,India,lat_deg,26.4807,2.0,,
12175,India,lat_deg,26.4818,1.0,,
12176,India,lat_deg,26.4819,1.0,,
12177,India,lat_deg,26.4821,1.0,,
12178,India,lat_deg,26.4822,1.0,,
12179,India,lat_deg,26.4823,2.0,,
12180,India,lat_deg,26.4826,1.0,,
12181,India,lat_deg,26.4832,2.0,,
12182,India,lat_deg,26.4834,1.0,,
12183,India,lat_deg,26.4836,2.0,,
12184,India,lat_deg,26.4837,1.0,,
12185,India,lat_deg,26.484,2.0,,
12186,India,lat_deg,26.4841,1.0,,
12187,India,lat_deg,26.4842,2.0,,
12188,India,lat_deg,26.4843,1.0,,
12189,India,lat_deg,26.4844,1.0,,
12190,India,lat_deg,26.4852,1.0,,
12191,India,lat_deg,26.4856,1.0,,
12192,India,lat_deg,26.4863,1.0,,
12193,India,lat_deg,26.4866,1.0,,
12194,India,lat_deg,26.4867,1.0,,
12195,India,lat_deg,26.4877,2.0,,
12196,India,lat_deg,26.4878,4.0,,
12197,India,lat_deg,26.4879,1.0,,
12198,India,lat_deg,26.4881,1.0,,
12199,India,lat_deg,26.4882,1.0,,
12200,India,lat_deg,26.4883,1.0,,
12201,India,lat_deg,26.4894,1.0,,
12202,India,lat_deg,26.4896,1.0,,
12203,India,lat_deg,26.4899,1.0,,
12204,India,lat_deg,26.49,1.0,,
12205,India,lat_deg,26.4902,1.0,,
12206,India,lat_deg,26.4908,1.0,,
12207,India,lat_deg,26.491,2.0,,
12208,India,lat_deg,26.4912,1.0,,
12209,India,lat_deg,26.4913,1.0,,
12210,India,lat_deg,26.4914,2.0,,
12211,India,lat_deg,26.4916,1.0,,
12212,India,lat_deg,26.4919,2.0,,
12213,India,lat_deg,26.491999999999997,1.0,,
12214,India,lat_deg,26.4922,1.0,,
12215,India,lat_deg,26.4923,1.0,,
12216,India,lat_deg,26.4925,2.0,,
12217,India,lat_deg,26.493000000000002,2.0,,
12218,India,lat_deg,26.4931,1.0,,
12219,India,lat_deg,26.4932,1.0,,
12220,India,lat_deg,26.4934,2.0,,
12221,India,lat_deg,26.4935,2.0,,
12222,India,lat_deg,26.4936,1.0,,
12223,India,lat_deg,26.4938,1.0,,
12224,India,lat_deg,26.4939,2.0,,
12225,India,lat_deg,26.494,2.0,,
12226,India,lat_deg,26.4941,2.0,,
12227,India,lat_deg,26.4942,1.0,,
12228,India,lat_deg,26.4943,2.0,,
12229,India,lat_deg,26.4945,3.0,,
12230,India,lat_deg,26.4946,1.0,,
12231,India,lat_deg,26.4948,1.0,,
12232,India,lat_deg,26.4951,2.0,,
12233,India,lat_deg,26.4954,1.0,,
12234,India,lat_deg,26.4955,1.0,,
12235,India,lat_deg,26.4957,1.0,,
12236,India,lat_deg,26.4958,1.0,,
12237,India,lat_deg,26.4959,1.0,,
12238,India,lat_deg,26.4961,1.0,,
12239,India,lat_deg,26.4962,2.0,,
12240,India,lat_deg,26.4963,1.0,,
12241,India,lat_deg,26.4966,2.0,,
12242,India,lat_deg,26.4967,1.0,,
12243,India,lat_deg,26.4969,1.0,,
12244,India,lat_deg,26.497,1.0,,
12245,India,lat_deg,26.4972,1.0,,
12246,India,lat_deg,26.498,2.0,,
12247,India,lat_deg,26.4982,2.0,,
12248,India,lat_deg,26.4985,1.0,,
12249,India,lat_deg,26.4988,1.0,,
12250,India,lat_deg,26.4989,1.0,,
12251,India,lat_deg,26.4993,1.0,,
12252,India,lat_deg,26.4994,1.0,,
12253,India,lat_deg,26.4997,1.0,,
12254,India,lat_deg,26.5,1.0,,
12255,India,lat_deg,26.5001,1.0,,
12256,India,lat_deg,26.5003,1.0,,
12257,India,lat_deg,26.5006,1.0,,
12258,India,lat_deg,26.5007,1.0,,
12259,India,lat_deg,26.5008,1.0,,
12260,India,lat_deg,26.5014,1.0,,
12261,India,lat_deg,26.5015,1.0,,
12262,India,lat_deg,26.5016,1.0,,
12263,India,lat_deg,26.5018,1.0,,
12264,India,lat_deg,26.5024,1.0,,
12265,India,lat_deg,26.5025,1.0,,
12266,India,lat_deg,26.5027,1.0,,
12267,India,lat_deg,26.5029,2.0,,
12268,India,lat_deg,26.503,2.0,,
12269,India,lat_deg,26.5033,1.0,,
12270,India,lat_deg,26.5034,1.0,,
12271,India,lat_deg,26.5041,1.0,,
12272,India,lat_deg,26.5049,1.0,,
12273,India,lat_deg,26.5053,1.0,,
12274,India,lat_deg,26.5059,1.0,,
12275,India,lat_deg,26.506,2.0,,
12276,India,lat_deg,26.5061,1.0,,
12277,India,lat_deg,26.5063,1.0,,
12278,India,lat_deg,26.5065,1.0,,
12279,India,lat_deg,26.5073,1.0,,
12280,India,lat_deg,26.5075,3.0,,
12281,India,lat_deg,26.5078,1.0,,
12282,India,lat_deg,26.5079,1.0,,
12283,India,lat_deg,26.5087,1.0,,
12284,India,lat_deg,26.509,1.0,,
12285,India,lat_deg,26.5091,2.0,,
12286,India,lat_deg,26.5092,1.0,,
12287,India,lat_deg,26.5094,2.0,,
12288,India,lat_deg,26.5095,1.0,,
12289,India,lat_deg,26.5097,1.0,,
12290,India,lat_deg,26.5098,2.0,,
12291,India,lat_deg,26.5103,1.0,,
12292,India,lat_deg,26.5105,1.0,,
12293,India,lat_deg,26.5109,2.0,,
12294,India,lat_deg,26.511,1.0,,
12295,India,lat_deg,26.5112,1.0,,
12296,India,lat_deg,26.5115,2.0,,
12297,India,lat_deg,26.5116,1.0,,
12298,India,lat_deg,26.5123,1.0,,
12299,India,lat_deg,26.5124,1.0,,
12300,India,lat_deg,26.5125,1.0,,
12301,India,lat_deg,26.5127,1.0,,
12302,India,lat_deg,26.5128,1.0,,
12303,India,lat_deg,26.513,2.0,,
12304,India,lat_deg,26.5134,1.0,,
12305,India,lat_deg,26.5135,2.0,,
12306,India,lat_deg,26.5136,4.0,,
12307,India,lat_deg,26.5138,1.0,,
12308,India,lat_deg,26.514,2.0,,
